Date,FED RATE,US(10)BOND,Change %_x,Exchange Rate,Change %_y,CH(10)BOND,Change %_x,CH(1)BOND,Change %_y, S&P Stock,CH(1) BOND,Shanghai Stock,Change %,PPI,CPI,TRADE BALANCE,DEBT
29-Sep-15,0.13,2.06,-1.81%,6.3636,-0.08%,3.317,-0.69%,2.369,0.34%,1884.09,0.33,3038.14,-2.02%,189.1,100.39,-32985.1,1258
30-Sep-15,0.07,2.035,-1.21%,6.3571,-0.10%,3.276,-1.24%,2.36,-0.38%,1920.03,0.33,3052.78,0.48%,189.1,100.39,-32985.1,1258
13-Oct-15,0.13,2.042,-1.37%,6.3423,0.31%,3.183,-0.28%,2.373,0.38%,2003.69,0.27,3293.23,0.17%,187.5,100.35,-31281.2,1254.8
14-Oct-15,0.13,1.975,-3.28%,6.3477,0.09%,3.134,-1.54%,2.374,0.04%,1994.24,0.21,3262.44,-0.93%,187.5,100.35,-31281.2,1254.8
15-Oct-15,0.13,2.019,2.23%,6.3462,-0.02%,3.075,-1.88%,2.369,-0.21%,2023.86,0.22,3338.07,2.32%,187.5,100.35,-31281.2,1254.8
16-Oct-15,0.13,2.035,0.79%,6.3525,0.10%,3.115,1.30%,2.375,0.25%,2033.11,0.23,3391.35,1.60%,187.5,100.35,-31281.2,1254.8
19-Oct-15,0.13,2.023,-0.07%,6.3601,0.12%,3.15,1.12%,2.535,6.74%,2033.66,0.23,3386.7,-0.14%,187.5,100.35,-31281.2,1254.8
20-Oct-15,0.13,2.069,2.27%,6.3484,-0.18%,3.144,-0.19%,2.491,-1.74%,2030.77,0.23,3425.33,1.14%,187.5,100.35,-31281.2,1254.8
21-Oct-15,0.13,2.028,-1.98%,6.3493,0.01%,3.09,-1.72%,2.411,-3.21%,2018.94,0.23,3320.68,-3.06%,187.5,100.35,-31281.2,1254.8
22-Oct-15,0.12,2.028,0.00%,6.358,0.14%,3.089,-0.03%,2.448,1.53%,2052.51,0.23,3368.74,1.45%,187.5,100.35,-31281.2,1254.8
23-Oct-15,0.12,2.087,2.91%,6.3491,-0.14%,3.08,-0.29%,2.426,-0.90%,2075.15,0.24,3412.43,1.30%,187.5,100.35,-31281.2,1254.8
26-Oct-15,0.12,2.058,-1.20%,6.3532,0.06%,3.073,-0.23%,2.427,0.04%,2071.18,0.25,3429.58,0.50%,187.5,100.35,-31281.2,1254.8
27-Oct-15,0.12,2.037,-1.02%,6.3532,0.00%,3.039,-1.11%,2.411,-0.66%,2065.89,0.29,3434.34,0.14%,187.5,100.35,-31281.2,1254.8
28-Oct-15,0.12,2.101,3.14%,6.3592,0.09%,3.011,-0.92%,2.369,-1.74%,2090.35,0.33,3375.2,-1.72%,187.5,100.35,-31281.2,1254.8
29-Oct-15,0.12,2.172,3.38%,6.3567,-0.04%,3.019,0.27%,2.4,1.31%,2089.41,0.33,3387.32,0.36%,187.5,100.35,-31281.2,1254.8
30-Oct-15,0.07,2.146,-1.20%,6.3181,-0.61%,3.087,2.25%,2.379,-0.88%,2079.36,0.34,3382.56,-0.14%,187.5,100.35,-31281.2,1254.8
10-Nov-15,0.12,2.336,-0.55%,6.3618,0.00%,3.248,2.82%,2.534,3.81%,2081.72,0.51,3640.49,-0.18%,185.7,100.13,-27889.9,1264.5
12-Nov-15,0.12,2.315,-0.69%,6.3693,0.03%,3.187,-1.21%,2.531,0.24%,2045.97,0.51,3632.9,-0.48%,185.7,100.13,-27889.9,1264.5
13-Nov-15,0.12,2.275,-1.73%,6.3737,0.07%,3.195,0.25%,2.563,1.26%,2023.04,0.5,3580.84,-1.43%,185.7,100.13,-27889.9,1264.5
16-Nov-15,0.13,2.271,1.25%,6.3712,-0.04%,3.161,-1.06%,2.582,0.74%,2053.19,0.5,3606.96,0.73%,185.7,100.13,-27889.9,1264.5
17-Nov-15,0.13,2.268,-0.13%,6.3786,0.12%,3.169,0.25%,2.603,0.81%,2050.44,0.5,3604.8,-0.06%,185.7,100.13,-27889.9,1264.5
18-Nov-15,0.12,2.273,0.22%,6.3849,0.10%,3.163,-0.19%,2.603,0.00%,2083.58,0.49,3568.47,-1.01%,185.7,100.13,-27889.9,1264.5
19-Nov-15,0.12,2.247,-1.14%,6.383,-0.03%,3.174,0.35%,2.624,0.81%,2081.24,0.49,3617.06,1.36%,185.7,100.13,-27889.9,1264.5
20-Nov-15,0.12,2.264,0.76%,6.385,0.03%,3.168,-0.19%,2.606,-0.69%,2089.17,0.49,3630.5,0.37%,185.7,100.13,-27889.9,1264.5
23-Nov-15,0.12,2.243,-0.93%,6.3893,0.07%,3.159,-0.28%,2.603,-0.12%,2086.59,0.5,3610.31,-0.56%,185.7,100.13,-27889.9,1264.5
24-Nov-15,0.12,2.239,-0.18%,6.3898,0.01%,3.159,0.00%,2.604,0.04%,2089.14,0.52,3616.11,0.16%,185.7,100.13,-27889.9,1264.5
25-Nov-15,0.12,2.234,-0.22%,6.3892,-0.01%,3.14,-0.60%,2.597,-0.27%,2088.87,0.52,3647.93,0.88%,185.7,100.13,-27889.9,1264.5
27-Nov-15,0.12,2.222,-0.07%,6.3949,0.08%,3.088,-0.90%,2.585,-0.69%,2090.11,0.5,3436.3,-5.48%,185.7,100.13,-27889.9,1264.5
30-Nov-15,0.08,2.208,-0.39%,6.3982,0.05%,3.088,0.00%,2.599,0.54%,2080.41,0.51,3445.4,0.26%,185.7,100.13,-27889.9,1264.5
10-Dec-15,0.14,2.234,1.04%,6.4378,0.15%,3.027,-0.26%,2.506,-0.40%,2052.23,0.71,3455.5,-0.49%,183.5,99.79,-28943,1246.1
11-Dec-15,0.14,2.132,-4.57%,6.4553,0.27%,3.029,0.07%,2.497,-0.36%,2012.37,0.68,3434.58,-0.61%,183.5,99.79,-28943,1246.1
14-Dec-15,0.15,2.225,3.58%,6.4589,0.06%,3.029,0.00%,2.48,-0.68%,2021.94,0.68,3520.67,2.51%,183.5,99.79,-28943,1246.1
15-Dec-15,0.15,2.268,1.93%,6.461,0.03%,3.061,1.06%,2.487,0.28%,2043.41,0.69,3510.35,-0.29%,183.5,99.79,-28943,1246.1
16-Dec-15,0.15,2.298,1.32%,6.4733,0.19%,3.047,-0.46%,2.473,-0.56%,2073.07,0.7,3516.19,0.17%,183.5,99.79,-28943,1246.1
17-Dec-15,0.37,2.225,-3.18%,6.4837,0.16%,3.024,-0.75%,2.424,-1.98%,2041.89,0.69,3580,1.81%,183.5,99.79,-28943,1246.1
18-Dec-15,0.37,2.204,-0.94%,6.4815,-0.03%,3.01,-0.46%,2.411,-0.54%,2005.55,0.67,3578.96,-0.03%,183.5,99.79,-28943,1246.1
21-Dec-15,0.36,2.195,-0.33%,6.4808,-0.01%,2.963,-1.56%,2.395,-0.66%,2021.15,0.64,3642.47,1.77%,183.5,99.79,-28943,1246.1
22-Dec-15,0.36,2.237,1.91%,6.4788,-0.03%,2.912,-1.72%,2.38,-0.63%,2038.97,0.66,3651.77,0.26%,183.5,99.79,-28943,1246.1
23-Dec-15,0.36,2.259,0.98%,6.4778,-0.02%,2.889,-0.79%,2.383,0.13%,2064.29,0.65,3636.09,-0.43%,183.5,99.79,-28943,1246.1
24-Dec-15,0.36,2.245,-0.62%,6.4773,-0.01%,2.871,-0.62%,2.381,-0.08%,2060.99,0.64,3612.49,-0.65%,183.5,99.79,-28943,1246.1
28-Dec-15,0.36,2.232,-1.03%,6.4886,0.19%,2.84,0.28%,2.318,-1.78%,2056.5,0.66,3533.78,-2.59%,183.5,99.79,-28943,1246.1
29-Dec-15,0.36,2.308,3.41%,6.4848,-0.06%,2.833,-0.25%,2.339,0.91%,2078.36,0.67,3563.74,0.85%,183.5,99.79,-28943,1246.1
30-Dec-15,0.35,2.294,-0.61%,6.4912,0.10%,2.842,0.32%,2.336,-0.13%,2063.36,0.64,3572.88,0.26%,183.5,99.79,-28943,1246.1
31-Dec-15,0.2,2.269,-1.09%,6.4936,0.04%,2.862,0.70%,2.329,-0.30%,2043.94,0.65,3539.18,-0.94%,183.5,99.79,-28943,1246.1
11-Jan-16,0.36,2.175,2.81%,6.5695,-0.41%,2.867,-0.55%,2.379,-0.29%,1923.67,0.63,3016.7,-5.33%,182.6,99.96,-2811.7,1238
12-Jan-16,0.36,2.105,-3.22%,6.5725,0.05%,2.847,-0.70%,2.368,-0.46%,1938.68,0.62,3022.86,0.20%,182.6,99.96,-2811.7,1238
13-Jan-16,0.36,2.091,-0.67%,6.5754,0.04%,2.819,-0.98%,2.336,-1.35%,1890.28,0.6,2949.6,-2.42%,182.6,99.96,-2811.7,1238
14-Jan-16,0.36,2.091,0.00%,6.5901,0.22%,2.76,-2.09%,2.318,-0.77%,1921.84,0.55,3007.65,1.97%,182.6,99.96,-2811.7,1238
15-Jan-16,0.36,2.037,-2.58%,6.5849,-0.08%,2.788,1.01%,2.299,-0.82%,1880.33,0.49,2900.97,-3.55%,182.6,99.96,-2811.7,1238
19-Jan-16,0.36,2.056,0.53%,6.5785,-0.01%,2.806,0.83%,2.308,-0.39%,1881.33,0.48,3007.74,3.22%,182.6,99.96,-2811.7,1238
20-Jan-16,0.37,1.988,-3.31%,6.5784,0.00%,2.816,0.36%,2.323,0.65%,1859.33,0.43,2976.69,-1.03%,182.6,99.96,-2811.7,1238
21-Jan-16,0.37,2.028,2.01%,6.58,0.02%,2.821,0.18%,2.348,1.08%,1868.99,0.44,2880.48,-3.23%,182.6,99.96,-2811.7,1238
22-Jan-16,0.38,2.057,1.43%,6.5791,-0.01%,2.817,-0.14%,2.34,-0.34%,1906.9,0.47,2916.56,1.25%,182.6,99.96,-2811.7,1238
25-Jan-16,0.38,2.006,-2.57%,6.5793,0.00%,2.816,-0.04%,2.346,0.26%,1877.08,0.47,2938.51,0.75%,182.6,99.96,-2811.7,1238
26-Jan-16,0.38,2.003,-0.15%,6.5825,0.05%,2.869,1.88%,2.35,0.17%,1903.63,0.47,2749.79,-6.42%,182.6,99.96,-2811.7,1238
27-Jan-16,0.38,2.003,0.00%,6.5778,-0.07%,2.896,0.94%,2.349,-0.04%,1882.95,0.47,2735.56,-0.52%,182.6,99.96,-2811.7,1238
28-Jan-16,0.38,1.982,-1.05%,6.5751,-0.04%,2.926,1.04%,2.38,1.32%,1893.36,0.47,2655.66,-2.92%,182.6,99.96,-2811.7,1238
29-Jan-16,0.29,1.923,-2.98%,6.5761,0.02%,2.909,-0.58%,2.393,0.55%,1940.24,0.47,2737.6,3.09%,182.6,99.96,-2811.7,1238
16-Feb-16,0.38,1.779,0.38%,6.5169,0.32%,2.872,0.70%,2.341,0.26%,1895.58,0.51,2836.57,3.29%,181.3,100.04,-20911.1,1252.3
17-Feb-16,0.37,1.816,2.08%,6.5282,0.17%,2.871,-0.03%,2.352,0.47%,1926.82,0.53,2867.34,1.08%,181.3,100.04,-20911.1,1252.3
18-Feb-16,0.38,1.741,-4.13%,6.5188,-0.14%,2.871,0.00%,2.307,-1.91%,1917.83,0.53,2862.89,-0.16%,181.3,100.04,-20911.1,1252.3
19-Feb-16,0.38,1.743,0.11%,6.5224,0.06%,2.871,0.00%,2.3,-0.30%,1917.78,0.53,2860.02,-0.10%,181.3,100.04,-20911.1,1252.3
22-Feb-16,0.38,1.755,0.38%,6.5218,-0.01%,2.864,-0.24%,2.281,-0.83%,1945.5,0.55,2927.18,2.35%,181.3,100.04,-20911.1,1252.3
23-Feb-16,0.38,1.716,-2.22%,6.5271,0.08%,2.886,0.77%,2.303,0.96%,1921.27,0.55,2903.33,-0.81%,181.3,100.04,-20911.1,1252.3
24-Feb-16,0.38,1.752,2.10%,6.5317,0.07%,2.893,0.24%,2.278,-1.09%,1929.8,0.55,2928.9,0.88%,181.3,100.04,-20911.1,1252.3
25-Feb-16,0.37,1.714,-2.17%,6.5335,0.03%,2.902,0.31%,2.3,0.97%,1951.7,0.56,2741.25,-6.41%,181.3,100.04,-20911.1,1252.3
26-Feb-16,0.37,1.764,2.92%,6.5404,0.11%,2.919,0.59%,2.298,-0.09%,1948.05,0.6,2767.21,0.95%,181.3,100.04,-20911.1,1252.3
29-Feb-16,0.29,1.738,-1.09%,6.554,0.21%,2.909,-0.34%,2.279,-0.83%,1932.23,0.62,2687.98,-2.86%,181.3,100.04,-20911.1,1252.3
10-Mar-16,0.36,1.936,3.03%,6.5085,-0.07%,2.938,-0.41%,2.173,-1.36%,1989.57,0.69,2804.73,-2.02%,182.1,100.47,-24256.5,1244.6
11-Mar-16,0.36,1.98,2.27%,6.4953,-0.20%,2.909,-0.99%,2.168,-0.23%,2022.19,0.7,2810.31,0.20%,182.1,100.47,-24256.5,1244.6
14-Mar-16,0.36,1.961,-0.80%,6.5,0.07%,2.894,-0.52%,2.173,0.23%,2019.64,0.7,2859.5,1.75%,182.1,100.47,-24256.5,1244.6
15-Mar-16,0.37,1.968,0.36%,6.5145,0.22%,2.893,-0.03%,2.168,-0.23%,2015.93,0.71,2864.37,0.17%,182.1,100.47,-24256.5,1244.6
16-Mar-16,0.37,1.913,-2.79%,6.522,0.12%,2.893,0.00%,2.16,-0.37%,2027.22,0.66,2870.43,0.21%,182.1,100.47,-24256.5,1244.6
17-Mar-16,0.37,1.898,-0.78%,6.475,-0.72%,2.876,-0.59%,2.148,-0.56%,2040.59,0.64,2904.83,1.20%,182.1,100.47,-24256.5,1244.6
18-Mar-16,0.37,1.877,-1.11%,6.4716,-0.05%,2.886,0.35%,2.153,0.23%,2049.58,0.62,2955.15,1.73%,182.1,100.47,-24256.5,1244.6
21-Mar-16,0.37,1.917,2.15%,6.4846,0.20%,2.88,-0.21%,2.147,-0.28%,2051.6,0.63,3018.8,2.15%,182.1,100.47,-24256.5,1244.6
22-Mar-16,0.37,1.944,1.41%,6.4901,0.08%,2.897,0.59%,2.145,-0.09%,2049.8,0.64,2999.36,-0.64%,182.1,100.47,-24256.5,1244.6
23-Mar-16,0.37,1.879,-3.34%,6.5062,0.25%,2.895,-0.07%,2.153,0.37%,2036.71,0.64,3009.96,0.35%,182.1,100.47,-24256.5,1244.6
24-Mar-16,0.37,1.9,1.12%,6.5146,0.13%,2.9,0.17%,2.147,-0.28%,2035.94,0.63,2960.97,-1.63%,182.1,100.47,-24256.5,1244.6
28-Mar-16,0.37,1.883,-1.63%,6.5075,-0.13%,2.904,0.24%,2.16,0.23%,2037.05,0.65,2957.82,-0.73%,182.1,100.47,-24256.5,1244.6
29-Mar-16,0.37,1.804,-4.20%,6.5066,-0.01%,2.919,0.52%,2.168,0.37%,2055.01,0.63,2919.83,-1.28%,182.1,100.47,-24256.5,1244.6
30-Mar-16,0.37,1.828,1.33%,6.465,-0.64%,2.904,-0.51%,2.155,-0.60%,2063.95,0.61,3000.64,2.77%,182.1,100.47,-24256.5,1244.6
31-Mar-16,0.25,1.77,-3.17%,6.449,-0.25%,2.886,-0.62%,2.163,0.37%,2059.74,0.59,3003.92,0.11%,182.1,100.47,-24256.5,1244.6
11-Apr-16,0.37,1.722,-0.60%,6.4595,-0.10%,2.916,-0.65%,2.18,0.00%,2041.99,0.53,3033.96,1.64%,183.2,100.95,-28984.5,1242.8
12-Apr-16,0.37,1.776,3.14%,6.4656,0.09%,2.916,0.00%,2.18,0.00%,2061.72,0.54,3023.65,-0.34%,183.2,100.95,-28984.5,1242.8
13-Apr-16,0.37,1.766,-0.56%,6.4784,0.20%,2.937,0.72%,2.192,0.55%,2082.42,0.55,3066.64,1.42%,183.2,100.95,-28984.5,1242.8
14-Apr-16,0.37,1.792,1.47%,6.4826,0.06%,2.947,0.34%,2.195,0.14%,2082.78,0.55,3082.36,0.51%,183.2,100.95,-28984.5,1242.8
15-Apr-16,0.37,1.754,-2.12%,6.4756,-0.11%,2.947,0.00%,2.19,-0.23%,2080.73,0.53,3078.12,-0.14%,183.2,100.95,-28984.5,1242.8
18-Apr-16,0.37,1.771,2.63%,6.4752,-0.01%,2.943,-0.14%,2.205,0.68%,2094.34,0.52,3033.66,-1.44%,183.2,100.95,-28984.5,1242.8
19-Apr-16,0.37,1.787,0.90%,6.4581,-0.26%,2.941,-0.07%,2.193,-0.54%,2100.8,0.53,3042.82,0.30%,183.2,100.95,-28984.5,1242.8
20-Apr-16,0.37,1.845,3.25%,6.4708,0.20%,2.945,0.14%,2.205,0.55%,2102.4,0.54,2972.58,-2.31%,183.2,100.95,-28984.5,1242.8
21-Apr-16,0.37,1.865,1.08%,6.4819,0.17%,2.964,0.65%,2.202,-0.14%,2091.48,0.56,2952.89,-0.66%,183.2,100.95,-28984.5,1242.8
22-Apr-16,0.37,1.891,1.39%,6.5009,0.29%,2.962,-0.07%,2.213,0.50%,2091.58,0.56,2959.24,0.22%,183.2,100.95,-28984.5,1242.8
25-Apr-16,0.37,1.915,1.25%,6.493,-0.12%,2.973,0.37%,2.218,0.23%,2087.79,0.57,2946.67,-0.42%,183.2,100.95,-28984.5,1242.8
26-Apr-16,0.37,1.931,0.84%,6.4935,0.01%,2.972,-0.03%,2.35,5.95%,2091.7,0.61,2964.7,0.61%,183.2,100.95,-28984.5,1242.8
27-Apr-16,0.37,1.853,-4.04%,6.495,0.02%,2.96,-0.40%,2.35,0.00%,2095.15,0.58,2953.67,-0.37%,183.2,100.95,-28984.5,1242.8
28-Apr-16,0.37,1.824,-1.57%,6.4759,-0.29%,2.953,-0.24%,2.218,-5.62%,2075.81,0.56,2945.59,-0.27%,183.2,100.95,-28984.5,1242.8
29-Apr-16,0.3,1.835,0.60%,6.4741,-0.03%,2.946,-0.24%,2.218,0.00%,2065.3,0.56,2938.32,-0.25%,183.2,100.95,-28984.5,1242.8
10-May-16,0.37,1.754,0.17%,6.5183,0.02%,2.911,-0.41%,2.173,0.00%,2084.39,0.52,2832.59,0.02%,185.3,101.36,-29717.3,1244
11-May-16,0.37,1.735,-1.08%,6.492,-0.40%,2.928,0.58%,2.173,0.00%,2064.46,0.53,2837.04,0.16%,185.3,101.36,-29717.3,1244
12-May-16,0.37,1.748,0.75%,6.5168,0.38%,2.932,0.14%,2.21,1.70%,2064.11,0.54,2835.86,-0.04%,185.3,101.36,-29717.3,1244
13-May-16,0.37,1.702,-2.63%,6.532,0.23%,2.928,-0.14%,2.21,0.00%,2046.61,0.55,2827.11,-0.31%,185.3,101.36,-29717.3,1244
16-May-16,0.37,1.757,3.24%,6.5212,-0.17%,2.936,0.27%,2.21,0.00%,2066.66,0.57,2850.86,0.84%,185.3,101.36,-29717.3,1244
17-May-16,0.37,1.772,0.85%,6.5204,-0.01%,2.953,0.58%,2.216,0.27%,2047.21,0.58,2843.68,-0.25%,185.3,101.36,-29717.3,1244
18-May-16,0.37,1.859,4.91%,6.5388,0.28%,2.954,0.03%,2.23,0.63%,2047.63,0.63,2807.51,-1.27%,185.3,101.36,-29717.3,1244
19-May-16,0.37,1.847,-0.65%,6.547,0.13%,2.99,1.22%,2.223,-0.31%,2040.04,0.64,2806.91,-0.02%,185.3,101.36,-29717.3,1244
20-May-16,0.37,1.844,-0.16%,6.549,0.03%,2.991,0.03%,2.223,0.00%,2052.32,0.67,2825.48,0.66%,185.3,101.36,-29717.3,1244
23-May-16,0.37,1.835,-0.09%,6.5557,0.10%,2.977,-0.47%,2.332,4.90%,2048.04,0.69,2843.64,0.64%,185.3,101.36,-29717.3,1244
24-May-16,0.37,1.865,1.63%,6.5572,0.02%,2.982,0.17%,2.326,-0.26%,2076.06,0.69,2821.67,-0.77%,185.3,101.36,-29717.3,1244
25-May-16,0.37,1.872,0.38%,6.5541,-0.05%,2.976,-0.20%,2.335,0.39%,2090.54,0.67,2815.09,-0.23%,185.3,101.36,-29717.3,1244
26-May-16,0.37,1.83,-2.24%,6.557,0.04%,2.973,-0.10%,2.338,0.13%,2090.1,0.65,2822.44,0.26%,185.3,101.36,-29717.3,1244
27-May-16,0.37,1.851,1.15%,6.5633,0.10%,2.972,-0.03%,2.341,0.13%,2099.06,0.68,2821.05,-0.05%,185.3,101.36,-29717.3,1244
31-May-16,0.29,1.851,-0.56%,6.5829,0.00%,2.995,0.40%,2.338,0.09%,2096.96,0.68,2916.62,3.34%,185.3,101.36,-29717.3,1244
13-Jun-16,0.37,1.613,-0.63%,6.5857,0.36%,3.027,-0.20%,2.409,0.12%,2079.06,0.55,2833.07,-3.21%,187.6,101.69,-30332.6,1240.8
14-Jun-16,0.37,1.613,0.00%,6.5965,0.16%,3.014,-0.43%,2.408,-0.04%,2075.32,0.55,2842.19,0.32%,187.6,101.69,-30332.6,1240.8
15-Jun-16,0.37,1.575,-2.36%,6.5818,-0.22%,2.999,-0.50%,2.405,-0.12%,2071.5,0.52,2887.21,1.58%,187.6,101.69,-30332.6,1240.8
16-Jun-16,0.38,1.579,0.25%,6.592,0.15%,2.977,-0.73%,2.398,-0.29%,2077.99,0.53,2872.82,-0.50%,187.6,101.69,-30332.6,1240.8
17-Jun-16,0.38,1.611,2.03%,6.5884,-0.05%,2.966,-0.37%,2.395,-0.13%,2071.22,0.51,2885.11,0.43%,187.6,101.69,-30332.6,1240.8
20-Jun-16,0.38,1.678,1.34%,6.577,-0.17%,2.966,0.00%,2.397,0.08%,2083.25,0.56,2888.81,0.13%,187.6,101.69,-30332.6,1240.8
21-Jun-16,0.38,1.709,1.85%,6.5903,0.20%,2.968,0.07%,2.402,0.21%,2088.9,0.57,2878.56,-0.35%,187.6,101.69,-30332.6,1240.8
22-Jun-16,0.38,1.687,-1.29%,6.5775,-0.19%,2.962,-0.20%,2.412,0.42%,2085.45,0.56,2905.55,0.94%,187.6,101.69,-30332.6,1240.8
23-Jun-16,0.39,1.744,3.38%,6.5772,0.00%,2.956,-0.20%,2.412,0.00%,2113.32,0.58,2891.96,-0.47%,187.6,101.69,-30332.6,1240.8
24-Jun-16,0.4,1.562,-10.44%,6.6218,0.68%,2.95,-0.20%,2.401,-0.46%,2037.41,0.48,2854.29,-1.30%,187.6,101.69,-30332.6,1240.8
27-Jun-16,0.41,1.444,-4.29%,6.6516,0.45%,2.903,-1.59%,2.399,-0.08%,2000.54,0.45,2895.7,1.45%,187.6,101.69,-30332.6,1240.8
28-Jun-16,0.41,1.465,1.45%,6.6481,-0.05%,2.863,-1.38%,2.392,-0.29%,2036.09,0.45,2912.56,0.58%,187.6,101.69,-30332.6,1240.8
29-Jun-16,0.41,1.517,3.55%,6.6367,-0.17%,2.881,0.63%,2.379,-0.54%,2070.77,0.46,2931.59,0.65%,187.6,101.69,-30332.6,1240.8
30-Jun-16,0.3,1.475,-2.77%,6.648,0.17%,2.875,-0.21%,2.39,0.46%,2098.86,0.45,2929.61,-0.07%,187.6,101.69,-30332.6,1240.8
11-Jul-16,0.4,1.43,4.66%,6.6939,0.09%,2.831,0.39%,2.321,0.48%,2137.16,0.5,2994.92,0.23%,187.7,101.52,-33849.7,1218.8
12-Jul-16,0.4,1.507,5.38%,6.6885,-0.08%,2.854,0.81%,2.317,-0.17%,2152.14,0.52,3049.38,1.82%,187.7,101.52,-33849.7,1218.8
13-Jul-16,0.4,1.473,-2.26%,6.6863,-0.03%,2.866,0.42%,2.326,0.39%,2152.43,0.51,3060.69,0.37%,187.7,101.52,-33849.7,1218.8
14-Jul-16,0.4,1.537,4.34%,6.6836,-0.04%,2.871,0.17%,2.323,-0.13%,2163.75,0.53,3054.02,-0.22%,187.7,101.52,-33849.7,1218.8
15-Jul-16,0.4,1.558,1.37%,6.6887,0.08%,2.857,-0.49%,2.315,-0.34%,2161.74,0.52,3054.3,0.01%,187.7,101.52,-33849.7,1218.8
18-Jul-16,0.4,1.582,1.55%,6.7045,0.24%,2.85,-0.25%,2.31,-0.22%,2166.89,0.52,3043.56,-0.35%,187.7,101.52,-33849.7,1218.8
19-Jul-16,0.4,1.558,-1.52%,6.6963,-0.12%,2.849,-0.04%,2.3,-0.43%,2163.78,0.56,3036.6,-0.23%,187.7,101.52,-33849.7,1218.8
20-Jul-16,0.4,1.58,1.41%,6.6777,-0.28%,2.836,-0.46%,2.273,-1.17%,2173.02,0.56,3027.9,-0.29%,187.7,101.52,-33849.7,1218.8
21-Jul-16,0.4,1.556,-1.52%,6.6755,-0.03%,2.814,-0.78%,2.244,-1.28%,2165.17,0.54,3039.01,0.37%,187.7,101.52,-33849.7,1218.8
22-Jul-16,0.4,1.566,0.64%,6.6795,0.06%,2.803,-0.39%,2.242,-0.09%,2175.03,0.55,3012.82,-0.86%,187.7,101.52,-33849.7,1218.8
25-Jul-16,0.4,1.575,0.12%,6.6785,-0.01%,2.814,0.39%,2.263,0.94%,2168.48,0.55,3015.83,0.10%,187.7,101.52,-33849.7,1218.8
26-Jul-16,0.4,1.563,-0.76%,6.672,-0.10%,2.824,0.36%,2.259,-0.18%,2169.18,0.55,3050.17,1.14%,187.7,101.52,-33849.7,1218.8
27-Jul-16,0.4,1.503,-3.84%,6.67,-0.03%,2.819,-0.18%,2.275,0.71%,2166.58,0.53,2992,-1.91%,187.7,101.52,-33849.7,1218.8
28-Jul-16,0.4,1.508,0.33%,6.6554,-0.22%,2.813,-0.21%,2.243,-1.41%,2170.06,0.53,2994.32,0.08%,187.7,101.52,-33849.7,1218.8
29-Jul-16,0.3,1.45,-3.85%,6.6373,-0.27%,2.805,-0.28%,2.24,-0.13%,2173.6,0.5,2979.34,-0.50%,187.7,101.52,-33849.7,1218.8
10-Aug-16,0.4,1.513,-2.32%,6.638,-0.27%,2.723,-1.41%,2.173,-0.78%,2175.49,0.55,3018.75,-0.23%,186.6,101.62,-32508.2,1185.1
11-Aug-16,0.4,1.561,3.17%,6.6277,-0.16%,2.714,-0.33%,2.177,0.18%,2185.79,0.55,3002.64,-0.53%,186.6,101.62,-32508.2,1185.1
12-Aug-16,0.4,1.51,-3.27%,6.6353,0.11%,2.705,-0.33%,2.173,-0.18%,2184.05,0.56,3050.67,1.60%,186.6,101.62,-32508.2,1185.1
15-Aug-16,0.4,1.558,3.06%,6.638,0.04%,2.69,-0.55%,2.135,-1.75%,2190.15,0.56,3125.2,2.44%,186.6,101.62,-32508.2,1185.1
16-Aug-16,0.4,1.575,1.09%,6.6253,-0.19%,2.679,-0.41%,2.133,-0.09%,2178.15,0.5394,3110.04,-0.49%,186.6,101.62,-32508.2,1185.1
17-Aug-16,0.4,1.549,-1.65%,6.6343,0.14%,2.711,1.19%,2.133,0.00%,2182.22,0.5753,3109.55,-0.02%,186.6,101.62,-32508.2,1185.1
18-Aug-16,0.4,1.534,-0.97%,6.6312,-0.05%,2.713,0.07%,2.137,0.19%,2187.02,0.5651,3104.11,-0.17%,186.6,101.62,-32508.2,1185.1
19-Aug-16,0.4,1.58,3.00%,6.6532,0.33%,2.72,0.26%,2.123,-0.66%,2183.87,0.5804,3108.1,0.13%,186.6,101.62,-32508.2,1185.1
22-Aug-16,0.4,1.544,-3.31%,6.6507,-0.04%,2.739,0.70%,2.125,0.09%,2182.64,0.5804,3084.81,-0.75%,186.6,101.62,-32508.2,1185.1
23-Aug-16,0.4,1.546,0.13%,6.6409,-0.15%,2.754,0.55%,2.12,-0.24%,2186.9,0.5804,3089.71,0.16%,186.6,101.62,-32508.2,1185.1
24-Aug-16,0.4,1.563,1.10%,6.659,0.27%,2.774,0.73%,2.125,0.24%,2175.44,0.5753,3085.88,-0.12%,186.6,101.62,-32508.2,1185.1
25-Aug-16,0.4,1.578,0.96%,6.6593,0.00%,2.782,0.29%,2.137,0.56%,2172.47,0.5753,3068.33,-0.57%,186.6,101.62,-32508.2,1185.1
26-Aug-16,0.4,1.628,3.17%,6.6719,0.19%,2.764,-0.65%,2.127,-0.47%,2169.04,0.6008,3070.31,0.06%,186.6,101.62,-32508.2,1185.1
29-Aug-16,0.4,1.563,-3.89%,6.6777,0.09%,2.76,-0.14%,2.13,0.14%,2180.38,0.5957,3070.03,-0.01%,186.6,101.62,-32508.2,1185.1
